type,time,data,id
SC000,0,0,RETRIEVAL,23,382103242.715017,382103277.644096,382105250.06186396,,0,382109.242528088
SC000,0,0,RETRIEVAL,24,382112242.99610096,382112277.32997596,382114249.02014804,,0,382118.242528088
SC000,0,0,RETRIEVAL,25,382121242.82029605,382121281.85102,382123253.912372,,0,382127.242528088
SC000,0,0,RETRIEVAL,26,382130242.68825495,382130277.073557,382132249.30314595,,0,382136.242528088
SC000,0,0,RETRIEVAL,27,382139242.68282896,382139282.446292,382141257.20916003,,0,382145.242528088
SC000,0,0,RETRIEVAL,28,382148242.864656,382148283.721536,382150257.141792,,0,382154.242528088
SC000,0,0,RETRIEVAL,29,382157242.856665,382157283.550432,382159256.86183697,,0,382163.242528088
SC000,0,0,RETRIEVAL,30,382166242.727787,382166283.850312,382168256.895646,,0,382172.242528088
SC000,0,0,RETRIEVAL,31,382175242.634897,382175284.05926204,382177257.715334,,0,382181.242528088
SC000,0,0,RETRIEVAL,32,382184243.045554,382184282.124122,382186256.863537,,0,382190.242528088
SC000,0,0,RETRIEVAL,33,382193242.99173903,382193281.360184,382195252.473842,,0,382199.242528088
SC000,0,0,RETRIEVAL,34,382202243.51043105,382202281.717526,382204256.378336,,0,382208.242528088
SC000,0,0,RETRIEVAL,35,382211242.677424,382211281.443941,382213256.32934,,0,382217.242528088
SC000,0,0,RETRIEVAL,36,382220243.080835,382220280.676311,382222252.426468,,0,382226.242528088
SC000,0,0,RETRIEVAL,37,382229242.76187605,382229279.50095505,382231251.291515,,0,382235.242528088
SC000,0,0,RETRIEVAL,38,382238242.86802,382238281.698811,382240256.209358,,0,382244.242528088
SC000,0,0,RETRIEVAL,39,382247243.000473,382247280.462584,382249255.785247,,0,382253.242528088
SC000,0,0,RETRIEVAL,40,382256242.73485595,382256279.920958,382258251.90236795,,0,382262.242528088
SC000,0,0,RETRIEVAL,41,382265242.916103,382265275.175055,382267263.300688,,0,382271.242528088
SC000,0,0,RETRIEVAL,42,382274242.878015,382274280.26546496,382276251.95074,,0,382280.242528088
SC000,0,0,RETRIEVAL,43,382283243.18522197,382283280.93886006,382285255.311804,,0,382289.242528088
SC000,0,0,RETRIEVAL,44,382292242.70747995,382292279.33792603,382294251.479053,,0,382298.242528088
SC000,0,0,RETRIEVAL,45,382301243.03450304,382301280.090695,382303255.107444,,0,382307.242528088
SC000,0,0,RETRIEVAL,46,382310242.65484,382310279.29728603,382312254.986879,,0,382316.242528088
SC000,0,0,RETRIEVAL,47,382319242.91249496,382319279.30505496,382321251.02745104,,0,382325.242528088
SC000,0,0,RETRIEVAL,48,382328242.907936,382328326.269011,382330248.34177005,,0,382334.242528088
SC000,0,0,RETRIEVAL,49,382337242.882957,382337278.916279,382339272.42439896,,0,382343.242528088
SC000,0,0,RETRIEVAL,50,382346242.89320797,382346280.42484903,382348254.36241597,,0,382352.242528088
SC000,0,0,RETRIEVAL,51,382355242.844433,382355278.855556,382357250.601219,,0,382361.242528088
SC000,0,0,RETRIEVAL,52,382364242.74868304,382364275.367186,382366264.056998,,0,382370.242528088
SC000,0,0,RETRIEVAL,53,382373243.001774,382373279.208567,382375256.841471,,0,382379.242528088
SC000,0,0,RETRIEVAL,54,382382242.919465,382382283.35692,382384260.952408,,0,382388.242528088
SC000,0,0,RETRIEVAL,55,382391242.73189,382391279.649336,382393253.86642295,,0,382397.242528088
SC000,0,0,RETRIEVAL,56,382400242.62255096,382400278.77803504,382402249.778087,,0,382406.242528088
SC000,0,0,RETRIEVAL,57,382409242.89299196,382409277.37457997,382411249.174986,,0,382415.242528088
SC000,0,0,RETRIEVAL,58,382418242.869797,382418277.770976,382420250.002665,,0,382424.242528088
SC000,0,0,RETRIEVAL,59,382427243.088784,382427280.24425703,382429252.601944,,0,382433.242528088
